UNIX time 	 sensor 	 watts
1340314295 	1 	00000
1340314296 	2 	00001
1340314298 	0 	00132
1340314301 	1 	00000
1340314302 	2 	00001
1340314304 	0 	00133
1340314307 	1 	00000
1340314308 	2 	00001
1340314310 	0 	00134
1340314314 	1 	00000
1340314315 	2 	00001
1340314316 	0 	00132
1340314320 	1 	00000
1340314321 	2 	00001
1340314322 	0 	00132
1340314326 	1 	00000
1340314327 	2 	00000
1340314328 	0 	00131
1340314332 	1 	00000
1340314333 	2 	00000
1340314334 	0 	00131
1340314338 	1 	00000
1340314339 	2 	00000
1340314340 	0 	00131
1340314344 	1 	00000
1340314346 	0 	00131
1340314351 	2 	00000
1340314353 	0 	00131
1340314356 	1 	00000
1340314357 	2 	00000
1340314359 	0 	00132
1340314362 	1 	00000
1340314364 	2 	00001
1340314365 	0 	00131
1340314368 	1 	00000
1340314371 	0 	00131
1340314375 	1 	00000
1340314376 	2 	00001
1340314377 	0 	00131
1340314381 	1 	00000
1340314382 	2 	00001
1340314383 	0 	00139
1340314387 	1 	00000
1340314388 	2 	00000
1340314389 	0 	00139
1340314393 	1 	00000
1340314395 	0 	00140
1340314399 	1 	00000
1340314400 	2 	00000
1340314402 	0 	00138
1340314406 	2 	00000
1340314408 	0 	00138
1340314411 	1 	00000
1340314412 	2 	00000
1340314414 	0 	00141
1340314417 	1 	00000
1340314420 	0 	00142
1340314423 	1 	00000
1340314425 	2 	00000
1340314426 	0 	00140
1340314430 	1 	00000
1340314431 	2 	00000
1340314432 	0 	00140
1340314436 	1 	00000
1340314437 	2 	00000
1340314439 	0 	00141
1340314442 	1 	00000
1340314443 	2 	00000
1340314445 	0 	00141
1340314448 	1 	00000
1340314449 	2 	00001
1340314451 	0 	00141
1340314454 	1 	00000
1340314455 	2 	00001
1340314457 	0 	00140
1340314460 	1 	00000
1340314461 	2 	00000
1340314463 	0 	00141
1340314466 	1 	00000
1340314468 	2 	00000
1340314469 	0 	00140
1340314472 	1 	00000
1340314474 	2 	00001
1340314475 	0 	00141
1340314478 	1 	00000
1340314480 	2 	00000
1340314482 	0 	00140
1340314485 	1 	00000
1340314486 	2 	00001
1340314488 	0 	00139
1340314491 	1 	00000
1340314492 	2 	00000
1340314497 	1 	00000
1340314498 	2 	00001
1340314503 	1 	00000
1340314504 	2 	00001
1340314506 	0 	00140
1340314509 	1 	00000
1340314510 	2 	00001
1340314513 	0 	00140
1340314515 	1 	00000
1340314517 	2 	00000
1340314519 	0 	00140
1340314521 	1 	00000
1340314523 	2 	00000
1340314525 	0 	00139
1340314529 	1 	00000
1340314529 	2 	00000
1340314531 	0 	00141
1340314533 	1 	00000
1340314535 	2 	00000
1340314537 	0 	00140
1340314540 	1 	00000
1340314541 	2 	00000
1340314543 	0 	00140
1340314546 	1 	00000
1340314547 	2 	00001
1340314550 	0 	00139
1340314552 	1 	00000
1340314553 	2 	00001
1340314556 	0 	00139
1340314558 	1 	00000
1340314559 	2 	00000
1340314562 	0 	00139
1340314564 	1 	00000
1340314566 	2 	00000
1340314568 	0 	00140
1340314570 	1 	00000
1340314572 	2 	00000
1340314574 	0 	00139
1340314576 	1 	00000
1340314578 	2 	00000
1340314580 	0 	00140
1340314582 	1 	00000
1340314584 	2 	00000
1340314586 	0 	00141
1340314588 	1 	00000
1340314590 	2 	00000
1340314592 	0 	00139
1340314596 	2 	00000
1340314599 	0 	00140
1340314601 	1 	00000
1340314602 	2 	00000
1340314605 	0 	00140
1340314607 	1 	00000
1340314608 	2 	00000
1340314611 	0 	00140
1340314613 	1 	00000
1340314615 	2 	00000
1340314617 	0 	00140
1340314619 	1 	00000
1340314621 	2 	00001
1340314623 	0 	00139
1340314625 	1 	00000
1340314627 	2 	00001
1340314629 	0 	00141
1340314631 	1 	00000
1340314633 	2 	00000
1340314636 	0 	00139
1340314637 	1 	00000
1340314639 	2 	00000
1340314642 	0 	00141
1340314643 	1 	00000
1340314645 	2 	00000
1340314648 	0 	00141
1340314651 	2 	00000
1340314654 	0 	00140
1340314656 	1 	00000
1340314657 	2 	00000
1340314660 	0 	00140
1340314662 	1 	00000
1340314663 	2 	00000
1340314666 	0 	00147
1340314668 	1 	00000
1340314672 	0 	00140
1340314674 	1 	00000
1340314676 	2 	00001
1340314679 	0 	00141
1340314680 	1 	00000
1340314682 	2 	00000
1340314685 	0 	00140
1340314686 	1 	00000
1340314688 	2 	00001
1340314691 	0 	00141
1340314692 	1 	00000
1340314697 	0 	00141
1340314699 	1 	00000
1340314700 	2 	00000
1340314703 	0 	00141
1340314706 	2 	00001
1340314709 	0 	00141
1340314711 	1 	00000
1340314712 	2 	00000
1340314716 	0 	00141
1340314717 	1 	00000
1340314722 	0 	00141
1340314723 	1 	00000
1340314725 	2 	00000
1340314728 	0 	00141
1340314729 	1 	00000
1340314731 	2 	00000
1340314734 	0 	00142
1340314735 	1 	00000
1340314737 	2 	00001
1340314740 	0 	00142
1340314741 	1 	00000
1340314743 	2 	00000
1340314746 	0 	00142
1340314747 	1 	00000
1340314749 	2 	00000
1340314753 	0 	00141
1340314754 	1 	00000
1340314755 	2 	00000
1340314759 	0 	00142
1340314760 	1 	00000
1340314761 	2 	00000
1340314765 	0 	00141
1340314766 	1 	00000
1340314768 	2 	00000
1340314771 	0 	00141
1340314772 	1 	00000
1340314774 	2 	00001
1340314777 	0 	00140
1340314778 	1 	00000
1340314780 	2 	00000
1340314783 	0 	00140
1340314784 	1 	00000
1340314786 	2 	00000
1340314789 	0 	00142
1340314790 	1 	00000
1340314792 	2 	00000
1340314795 	0 	00141
1340314796 	1 	00000
1340314798 	2 	00001
1340314802 	0 	00141
1340314802 	1 	00000
1340314804 	2 	00000
1340314808 	0 	00142
1340314809 	1 	00000
1340314810 	2 	00001
1340314814 	0 	00142
1340314815 	1 	00000
1340314817 	2 	00000
1340314820 	0 	00142
1340314821 	1 	00000
1340314823 	2 	00000
1340314826 	0 	00142
1340314827 	1 	00000
1340314829 	2 	00000
1340314833 	1 	00000
1340314835 	2 	00000
1340314838 	0 	00140
1340314841 	2 	00000
1340314844 	0 	00142
1340314845 	1 	00000
1340314847 	2 	00001
1340314850 	0 	00142
1340314851 	1 	00000
1340314853 	2 	00000
1340314856 	0 	00141
1340314857 	1 	00000
1340314859 	2 	00000
1340314863 	0 	00142
1340314864 	1 	00000
1340314866 	2 	00000
1340314869 	0 	00141
1340314870 	1 	00000
1340314872 	2 	00001
1340314875 	0 	00141
1340314876 	1 	00000
1340314878 	2 	00000
1340314881 	0 	00140
1340314882 	1 	00000
1340314884 	2 	00000
1340314887 	0 	00141
1340314888 	1 	00000
1340314890 	2 	00000
1340314893 	0 	00141
1340314896 	2 	00000
1340314899 	0 	00141
1340314900 	1 	00000
1340314902 	2 	00000
1340314905 	0 	00142
1340314906 	1 	00000
1340314908 	2 	00000
1340314911 	0 	00141
1340314912 	1 	00000
1340314914 	2 	00000
1340314917 	0 	00140
1340314919 	1 	00000
1340314921 	2 	00000
1340314925 	1 	00000
1340314927 	2 	00000
1340314929 	0 	00141
1340314931 	1 	00000
1340314933 	2 	00001
1340314935 	0 	00142
1340314937 	1 	00000
1340314939 	2 	00000
1340314942 	0 	00141
1340314943 	1 	00000
1340314945 	2 	00000
1340314948 	0 	00141
1340314949 	1 	00000
1340314951 	2 	00000
1340314954 	0 	00141
1340314955 	1 	00000
1340314957 	2 	00001
1340314960 	0 	00141
1340314961 	1 	00000
1340314963 	2 	00001
1340314966 	0 	00142
1340314967 	1 	00000
1340314970 	2 	00000
1340314972 	0 	00142
1340314974 	1 	00000
1340314976 	2 	00000
1340314978 	0 	00142
1340314980 	1 	00000
1340314982 	2 	00000
1340314984 	0 	00142
1340314986 	1 	00000
1340314988 	2 	00001
1340314992 	1 	00000
1340314997 	0 	00141
1340314998 	1 	00000
1340315000 	2 	00000
1340315003 	0 	00142
1340315004 	1 	00000
1340315006 	2 	00001
1340315009 	0 	00141
1340315010 	1 	00000
1340315012 	2 	00000
1340315015 	0 	00140
1340315016 	1 	00000
1340315021 	0 	00140
1340315022 	1 	00000
1340315025 	2 	00001
1340315027 	0 	00143
1340315031 	2 	00000
1340315033 	0 	00143
1340315035 	1 	00000
1340315037 	2 	00001
1340315040 	0 	00144
1340315041 	1 	00000
1340315046 	0 	00144
1340315047 	1 	00000
1340315049 	2 	00000
1340315052 	0 	00143
1340315053 	1 	00000
1340315055 	2 	00000
1340315058 	0 	00143
1340315059 	1 	00000
1340315061 	2 	00000
1340315065 	0 	00144
1340315065 	1 	00000
1340315068 	2 	00001
1340315071 	0 	00143
1340315071 	1 	00000
1340315074 	2 	00000
1340315077 	0 	00143
1340315077 	1 	00000
1340315080 	2 	00000
1340315083 	0 	00142
1340315086 	2 	00001
1340315089 	0 	00143
1340315090 	1 	00000
1340315092 	2 	00001
1340315095 	0 	00143
1340315096 	1 	00000
1340315098 	2 	00001
1340315101 	0 	00142
1340315102 	1 	00000
1340315104 	2 	00001
1340315108 	1 	00000
1340315110 	2 	00001
1340315113 	0 	00142
1340315114 	1 	00000
1340315117 	2 	00000
1340315120 	0 	00143
1340315120 	1 	00000
1340315123 	2 	00000
1340315126 	0 	00142
1340315126 	1 	00000
1340315129 	2 	00000
1340315132 	0 	00143
1340315133 	1 	00000
1340315135 	2 	00001
1340315138 	0 	00144
1340315141 	2 	00001
1340315144 	0 	00143
1340315145 	1 	00000
1340315147 	2 	00000
1340315150 	0 	00143
1340315151 	1 	00000
1340315153 	2 	00000
1340315156 	0 	00143
1340315157 	1 	00000
1340315159 	2 	00000
1340315162 	0 	00142
1340315163 	1 	00000
1340315165 	2 	00000
1340315169 	0 	00143
1340315169 	1 	00000
1340315172 	2 	00000
1340315175 	0 	00143
1340315175 	1 	00000
1340315178 	2 	00000
1340315181 	0 	00143
1340315182 	1 	00000
1340315184 	2 	00000
1340315187 	0 	00142
1340315188 	1 	00000
1340315190 	2 	00000
1340315196 	2 	00001
1340315200 	1 	00000
1340315200 	0 	00142
1340315202 	2 	00000
1340315206 	0 	00143
1340315208 	2 	00001
1340315212 	1 	00000
1340315214 	2 	00000
1340315218 	0 	00142
1340315219 	1 	00000
1340315221 	2 	00000
1340315224 	0 	00144
1340315225 	1 	00000
1340315227 	2 	00000
1340315230 	0 	00143
1340315231 	1 	00000
1340315233 	2 	00000
1340315236 	0 	00142
1340315237 	1 	00000
1340315239 	2 	00000
1340315242 	0 	00143
1340315243 	1 	00000
1340315245 	2 	00000
1340315249 	0 	00143
1340315251 	2 	00000
1340315255 	1 	00000
1340315255 	0 	00142
1340315257 	2 	00001
1340315261 	1 	00000
1340315263 	2 	00000
1340315267 	1 	00000
1340315267 	0 	00143
1340315270 	2 	00000
1340315273 	0 	00145
1340315276 	2 	00000
1340315279 	1 	00000
1340315280 	0 	00143
1340315282 	2 	00001
1340315285 	1 	00000
1340315286 	0 	00143
1340315288 	2 	00001
1340315291 	1 	00000
1340315292 	0 	00143
1340315297 	1 	00000
1340315298 	0 	00143
1340315300 	2 	00000
1340315304 	1 	00000
1340315304 	0 	00144
1340315306 	2 	00001
1340315310 	1 	00000
1340315310 	0 	00144
1340315312 	2 	00000
1340315316 	1 	00000
1340315316 	0 	00144
1340315322 	1 	00000
1340315322 	0 	00143
1340315325 	2 	00001
1340315331 	2 	00000
1340315334 	1 	00000
1340315335 	0 	00144
1340315337 	2 	00000
1340315340 	1 	00000
1340315341 	0 	00144
1340315346 	1 	00000
1340315347 	0 	00143
1340315349 	2 	00000
1340315352 	1 	00000
1340315353 	0 	00144
1340315355 	2 	00000
1340315359 	1 	00000
1340315359 	0 	00143
1340315361 	2 	00136
1340315365 	1 	00000
1340315365 	0 	00215
1340315368 	2 	00091
1340315371 	1 	00000
1340315371 	0 	00209
1340315374 	2 	00090
1340315377 	1 	00000
1340315377 	0 	00208
1340315380 	2 	00088
1340315383 	1 	00000
1340315384 	0 	00208
1340315386 	2 	00087
1340315389 	1 	00000
1340315390 	0 	00206
1340315392 	2 	00087
1340315395 	1 	00000
1340315396 	0 	00209
1340315398 	2 	00087
1340315401 	1 	00000
1340315402 	0 	00208
1340315404 	2 	00088
1340315407 	1 	00000
1340315408 	0 	00207
1340315410 	2 	00088
1340315414 	1 	00000
1340315414 	0 	00208
1340315416 	2 	00085
1340315420 	1 	00000
1340315420 	0 	00206
1340315423 	2 	00083
1340315426 	1 	00000
1340315426 	0 	00201
1340315429 	2 	00081
1340315432 	1 	00000
1340315432 	0 	00204
1340315435 	2 	00080
1340315438 	1 	00000
1340315439 	0 	00199
1340315441 	2 	00077
1340315444 	1 	00000
1340315445 	0 	00198
1340315447 	2 	00077
1340315450 	1 	00000
1340315451 	0 	00194
1340315453 	2 	00077
1340315456 	1 	00000
1340315457 	0 	00196
1340315459 	2 	00077
1340315463 	1 	00000
1340315465 	2 	00078
1340315469 	1 	00000
1340315472 	2 	00078
1340315475 	1 	00000
1340315476 	0 	00197
1340315478 	2 	00079
1340315481 	1 	00000
1340315482 	0 	00199
1340315484 	2 	00079
1340315487 	1 	00000
1340315488 	0 	00199
1340315490 	2 	00080
1340315493 	1 	00000
1340315494 	0 	00198
1340315496 	2 	00080
1340315499 	1 	00000
1340315500 	0 	00200
1340315502 	2 	00080
1340315505 	1 	00000
1340315506 	0 	00199
1340315508 	2 	00081
1340315511 	1 	00000
1340315512 	0 	00200
1340315514 	2 	00081
1340315518 	0 	00201
1340315521 	2 	00081
1340315524 	1 	00000
1340315524 	0 	00200
1340315527 	2 	00081
1340315530 	1 	00000
1340315531 	0 	00200
1340315533 	2 	00081
1340315536 	1 	00000
1340315537 	0 	00200
1340315539 	2 	00081
1340315542 	1 	00000
1340315545 	2 	00081
1340315548 	1 	00000
1340315551 	2 	00081
1340315554 	1 	00000
1340315555 	0 	00191
1340315557 	2 	00081
1340315560 	1 	00000
1340315563 	2 	00082
1340315566 	1 	00000
1340315567 	0 	00194
1340315570 	2 	00082
1340315573 	0 	00193
1340315576 	2 	00082
1340315579 	1 	00000
1340315580 	0 	00189
1340315582 	2 	00083
1340315585 	1 	00000
1340315586 	0 	00190
1340315588 	2 	00082
1340315591 	1 	00000
1340315592 	0 	00161
1340315594 	2 	00083
1340315597 	1 	00000
1340315598 	0 	00160
1340315600 	2 	00083
1340315603 	1 	00000
1340315604 	0 	00162
1340315606 	2 	00084
1340315609 	1 	00000
1340315612 	2 	00083
1340315615 	1 	00000
1340315621 	1 	00000
1340315625 	2 	00084
1340315628 	1 	00000
1340315629 	0 	00161
1340315631 	2 	00083
1340315634 	1 	00000
1340315635 	0 	00161
1340315637 	2 	00084
1340315640 	1 	00000
1340315641 	0 	00163
1340315646 	1 	00000
1340315647 	0 	00163
1340315649 	2 	00084
1340315652 	1 	00000
1340315654 	0 	00161
1340315655 	2 	00084
1340315658 	1 	00000
1340315660 	0 	00163
1340315661 	2 	00083
1340315664 	1 	00000
1340315666 	0 	00168
1340315670 	1 	00000
1340315672 	0 	00166
1340315674 	2 	00083
1340315676 	1 	00000
1340315678 	0 	00171
1340315680 	2 	00084
1340315683 	1 	00000
1340315684 	0 	00173
1340315686 	2 	00084
1340315689 	1 	00000
1340315692 	2 	00084
1340315695 	1 	00000
1340315698 	2 	00084
1340315701 	1 	00000
1340315702 	0 	00172
1340315704 	2 	00084
1340315708 	0 	00171
1340315710 	2 	00083
1340315713 	1 	00000
1340315714 	0 	00171
1340315716 	2 	00083
1340315719 	1 	00000
1340315720 	0 	00173
1340315723 	2 	00084
1340315725 	1 	00000
1340315726 	0 	00172
1340315729 	2 	00083
1340315731 	1 	00000
1340315733 	0 	00170
1340315735 	2 	00084
1340315738 	1 	00000
1340315739 	0 	00173
1340315741 	2 	00084
1340315744 	1 	00000
1340315745 	0 	00172
1340315747 	2 	00084
1340315750 	1 	00000
1340315751 	0 	00170
1340315753 	2 	00084
1340315756 	1 	00000
1340315757 	0 	00172
1340315759 	2 	00083
1340315765 	2 	00083
1340315768 	1 	00000
1340315770 	0 	00171
1340315772 	2 	00082
1340315774 	1 	00000
1340315776 	0 	00171
1340315778 	2 	00083
1340315780 	1 	00000
1340315782 	0 	00173
1340315784 	2 	00084
1340315786 	1 	00000
1340315788 	0 	00172
1340315790 	2 	00083
1340315793 	1 	00000
1340315794 	0 	00172
1340315796 	2 	00083
1340315799 	1 	00000
1340315801 	0 	00173
1340315802 	2 	00083
1340315805 	1 	00000
1340315807 	0 	00173
1340315808 	2 	00083
1340315811 	1 	00000
1340315813 	0 	00169
1340315814 	2 	00083
1340315819 	0 	00172
1340315821 	2 	00082
1340315823 	1 	00000
1340315825 	0 	00171
1340315827 	2 	00083
1340315829 	1 	00000
1340315833 	2 	00083
1340315835 	1 	00000
1340315837 	0 	00171
1340315839 	2 	00083
1340315841 	1 	00000
1340315844 	0 	00168
1340315845 	2 	00083
1340315848 	1 	00000
1340315850 	0 	00171
1340315851 	2 	00082
1340315854 	1 	00000
1340315856 	0 	00169
1340315857 	2 	00082
1340315860 	1 	00000
1340315862 	0 	00170
1340315863 	2 	00082
1340315866 	1 	00000
1340315868 	0 	00171
1340315870 	2 	00082
1340315872 	1 	00000
1340315875 	0 	00168
1340315876 	2 	00082
1340315878 	1 	00000
1340315881 	0 	00174
1340315882 	2 	00081
1340315884 	1 	00000
1340315887 	0 	00168
1340315888 	2 	00082
1340315890 	1 	00000
1340315893 	0 	00170
1340315894 	2 	00082
1340315896 	1 	00000
1340315900 	2 	00082
1340315903 	1 	00000
1340315905 	0 	00170
1340315906 	2 	00081
1340315909 	1 	00000
1340315911 	0 	00170
1340315912 	2 	00082
1340315915 	1 	00000
1340315917 	0 	00169
1340315921 	1 	00000
1340315924 	0 	00170
1340315925 	2 	00081
1340315927 	1 	00000
1340315930 	0 	00169
1340315931 	2 	00081
1340315933 	1 	00000
1340315936 	0 	00170
1340315937 	2 	00081
1340315939 	1 	00000
1340315942 	0 	00169
1340315945 	1 	00000
1340315948 	0 	00170
1340315949 	2 	00081
1340315955 	0 	00168
1340315955 	2 	00082
1340315958 	1 	00000
1340315961 	0 	00170
1340315961 	2 	00083
1340315964 	1 	00000
1340315966 	0 	00168
1340315970 	1 	00000
1340315973 	0 	00171
1340315974 	2 	00082
1340315976 	1 	00000
1340315979 	0 	00168
1340315980 	2 	00081
1340315982 	1 	00000
1340315985 	0 	00170
1340315986 	2 	00081
1340315988 	1 	00000
1340315991 	0 	00169
1340315994 	1 	00000
1340315997 	0 	00170
1340315998 	2 	00082
1340316000 	1 	00000
1340316003 	0 	00169
1340316004 	2 	00081
1340316009 	0 	00170
1340316010 	2 	00081
1340316013 	1 	00000
1340316015 	0 	00169
1340316016 	2 	00082
1340316019 	1 	00000
1340316021 	0 	00169
1340316023 	2 	00081
1340316025 	1 	00000
1340316027 	0 	00170
1340316029 	2 	00081
1340316031 	1 	00000
1340316033 	0 	00168
1340316035 	2 	00081
1340316037 	1 	00000
1340316040 	0 	00169
1340316041 	2 	00081
1340316043 	1 	00000
1340316046 	0 	00168
1340316047 	2 	00081
1340316049 	1 	00000
1340316053 	2 	00081
1340316055 	1 	00000
1340316059 	2 	00081
1340316061 	1 	00000
1340316064 	0 	00171
1340316065 	2 	00081
1340316068 	1 	00000
1340316070 	0 	00167
1340316072 	2 	00082
1340316074 	1 	00000
1340316076 	0 	00169
1340316080 	1 	00000
1340316082 	0 	00169
1340316084 	2 	00081
1340316086 	1 	00000
1340316088 	0 	00168
1340316090 	2 	00081
1340316092 	1 	00000
1340316094 	0 	00169
1340316096 	2 	00082
1340316098 	1 	00000
1340316101 	0 	00168
1340316102 	2 	00082
1340316104 	1 	00000
1340316107 	0 	00168
1340316108 	2 	00081
1340316110 	1 	00000
1340316113 	0 	00168
1340316114 	2 	00081
1340316116 	1 	00000
1340316119 	0 	00168
1340316121 	2 	00081
1340316123 	1 	00000
1340316125 	0 	00168
1340316127 	2 	00082
1340316129 	1 	00000
1340316133 	2 	00081
1340316135 	1 	00000
1340316138 	0 	00170
1340316139 	2 	00081
1340316144 	0 	00167
1340316145 	2 	00081
1340316147 	1 	00000
1340316150 	0 	00170
1340316151 	2 	00081
1340316153 	1 	00000
1340316156 	0 	00167
1340316157 	2 	00081
1340316159 	1 	00000
1340316162 	0 	00168
1340316163 	2 	00080
1340316165 	1 	00000
1340316169 	0 	00170
1340316169 	2 	00081
1340316171 	1 	00000
1340316175 	0 	00167
1340316176 	2 	00081
1340316178 	1 	00000
1340316181 	0 	00168
1340316182 	2 	00081
1340316184 	1 	00000
1340316187 	0 	00169
1340316188 	2 	00081
1340316190 	1 	00000
1340316193 	0 	00168
1340316194 	2 	00081
1340316199 	0 	00169
1340316200 	2 	00081
1340316202 	1 	00000
1340316205 	0 	00167
1340316206 	2 	00081
1340316208 	1 	00000
1340316211 	0 	00170
1340316212 	2 	00080
1340316214 	1 	00000
1340316218 	0 	00167
1340316220 	1 	00000
1340316224 	0 	00168
1340316225 	2 	00081
1340316227 	1 	00000
1340316230 	0 	00167
1340316231 	2 	00081
1340316233 	1 	00000
1340316236 	0 	00169
1340316237 	2 	00082
1340316239 	1 	00000
1340316243 	2 	00081
1340316245 	1 	00000
1340316248 	0 	00170
1340316249 	2 	00082
1340316251 	1 	00000
1340316254 	0 	00168
1340316255 	2 	00081
1340316257 	1 	00000
1340316260 	0 	00168
1340316261 	2 	00082
1340316263 	1 	00000
1340316266 	0 	00167
1340316269 	1 	00000
1340316272 	0 	00169
1340316274 	2 	00081
1340316275 	1 	00000
1340316280 	2 	00082
1340316282 	1 	00000
1340316285 	0 	00168
1340316286 	2 	00081
1340316288 	1 	00000
1340316291 	0 	00169
1340316294 	1 	00000
1340316297 	0 	00167
1340316298 	2 	00081
1340316300 	1 	00000
1340316303 	0 	00168
1340316304 	2 	00081
1340316306 	1 	00000
1340316309 	0 	00166
1340316310 	2 	00081
1340316312 	1 	00000
1340316316 	0 	00167
1340316318 	1 	00000
1340316322 	0 	00168
1340316323 	2 	00081
1340316324 	1 	00000
1340316328 	0 	00167
1340316329 	2 	00081
1340316330 	1 	00000
1340316334 	0 	00168
1340316335 	2 	00080
1340316337 	1 	00000
1340316340 	0 	00167
1340316341 	2 	00081
1340316343 	1 	00000
1340316346 	0 	00167
1340316347 	2 	00080
1340316349 	1 	00000
1340316352 	0 	00169
1340316353 	2 	00081
1340316355 	1 	00000
1340316359 	0 	00167
1340316359 	2 	00081
1340316361 	1 	00000
1340316365 	0 	00166
1340316365 	2 	00080
1340316367 	1 	00000
1340316371 	0 	00169
1340316372 	2 	00081
1340316373 	1 	00000
1340316377 	0 	00166
1340316378 	2 	00081
1340316379 	1 	00000
1340316383 	0 	00167
1340316384 	2 	00081
1340316389 	0 	00167
1340316390 	2 	00081
1340316392 	1 	00000
1340316396 	0 	00166
1340316396 	2 	00081
1340316398 	1 	00000
1340316402 	0 	00167
1340316402 	2 	00081
1340316404 	1 	00000
1340316408 	0 	00167
1340316408 	2 	00081
1340316410 	1 	00000
1340316414 	2 	00081
1340316416 	1 	00000
1340316420 	2 	00081
1340316422 	1 	00000
1340316426 	0 	00167
1340316427 	2 	00081
1340316428 	1 	00000
1340316432 	0 	00167
1340316433 	2 	00081
1340316434 	1 	00000
1340316439 	0 	00169
1340316439 	2 	00081
1340316445 	0 	00167
1340316445 	2 	00081
1340316447 	1 	00000
1340316451 	0 	00167
1340316452 	2 	00082
1340316453 	1 	00000
1340316457 	0 	00170
1340316458 	2 	00082
1340316459 	1 	00000
1340316463 	0 	00169
1340316464 	2 	00084
1340316465 	1 	00000
1340316469 	0 	00169
1340316471 	1 	00000
1340316476 	2 	00083
1340316476 	0 	00169
1340316477 	1 	00000
1340316482 	0 	00171
1340316483 	1 	00000
1340316489 	1 	00000
1340316494 	2 	00084
1340316494 	0 	00171
1340316495 	1 	00000
1340316502 	1 	00000
1340316506 	0 	00169
1340316507 	2 	00084
1340316508 	1 	00000
1340316512 	0 	00169
1340316514 	1 	00000
1340316519 	0 	00169
1340316520 	1 	00000
1340316525 	2 	00084
1340316525 	0 	00170
1340316526 	1 	00000
1340316531 	2 	00084
1340316531 	0 	00170
1340316532 	1 	00000
1340316537 	2 	00083
1340316537 	0 	00169
1340316538 	1 	00000
1340316543 	2 	00084
1340316543 	0 	00170
1340316544 	1 	00000
1340316549 	2 	00084
1340316550 	0 	00171
1340316550 	1 	00000
1340316555 	2 	00084
1340316556 	0 	00170
1340316557 	1 	00000
1340316561 	2 	00084
1340316562 	0 	00170
1340316563 	1 	00000
1340316568 	0 	00170
1340316569 	1 	00000
1340316574 	2 	00083
1340316575 	0 	00170
1340316580 	2 	00083
1340316581 	0 	00170
1340316581 	1 	00000
1340316586 	2 	00083
1340316587 	0 	00168
1340316588 	1 	00000
1340316593 	0 	00168
1340316594 	1 	00000
1340316598 	2 	00083
1340316599 	0 	00168
1340316600 	1 	00000
1340316604 	2 	00082
1340316605 	0 	00169
1340316606 	1 	00000
1340316610 	2 	00082
1340316611 	0 	00169
1340316612 	1 	00000
1340316618 	0 	00168
1340316623 	2 	00082
1340316624 	0 	00169
1340316624 	1 	00000
1340316629 	2 	00081
1340316630 	0 	00170
1340316630 	1 	00000
1340316635 	2 	00081
1340316636 	0 	00170
1340316642 	1 	00000
1340316642 	0 	00170
1340316647 	2 	00081
1340316648 	1 	00000
1340316649 	0 	00169
1340316653 	2 	00081
1340316654 	1 	00000
1340316655 	0 	00169
1340316659 	2 	00080
1340316660 	1 	00000
1340316661 	0 	00167
1340316665 	2 	00080
1340316667 	1 	00000
1340316667 	0 	00167
1340316671 	2 	00081
1340316673 	1 	00000
1340316673 	0 	00169
1340316678 	2 	00081
1340316679 	1 	00000
1340316684 	2 	00080
1340316685 	1 	00000
1340316686 	0 	00168
1340316690 	2 	00080
1340316691 	1 	00000
1340316692 	0 	00167
1340316696 	2 	00079
1340316697 	1 	00000
1340316698 	0 	00166
1340316702 	2 	00080
1340316703 	1 	00000
1340316704 	0 	00166
1340316708 	2 	00079
1340316711 	0 	00168
1340316715 	1 	00000
1340316717 	0 	00167
1340316720 	2 	00079
1340316722 	1 	00000
1340316723 	0 	00167
1340316727 	2 	00079
1340316728 	1 	00000
1340316729 	0 	00166
1340316733 	2 	00079
1340316734 	1 	00000
1340316735 	0 	00166
1340316739 	2 	00080
1340316740 	1 	00000
1340316741 	0 	00166
1340316745 	2 	00079
1340316746 	1 	00000
1340316747 	0 	00166
1340316751 	2 	00078
1340316752 	1 	00000
1340316753 	0 	00166
1340316757 	2 	00079
1340316758 	1 	00000
1340316759 	0 	00166
1340316763 	2 	00080
1340316765 	0 	00166
1340316769 	2 	00079
1340316770 	1 	00000
1340316771 	0 	00166
1340316776 	2 	00079
1340316777 	1 	00000
1340316777 	0 	00166
1340316782 	2 	00079
1340316783 	1 	00000
1340316784 	0 	00166
1340316788 	2 	00079
1340316789 	1 	00000
1340316790 	0 	00166
1340316794 	2 	00079
1340316795 	1 	00000
1340316796 	0 	00166
1340316800 	2 	00078
1340316801 	1 	00000
1340316802 	0 	00164
1340316806 	2 	00079
1340316807 	1 	00000
1340316808 	0 	00165
1340316812 	2 	00078
1340316813 	1 	00000
1340316814 	0 	00164
1340316819 	1 	00000
1340316820 	0 	00166
1340316825 	2 	00079
1340316826 	1 	00000
1340316826 	0 	00166
1340316831 	2 	00079
1340316832 	1 	00000
1340316832 	0 	00164
1340316837 	2 	00078
1340316838 	1 	00000
1340316838 	0 	00165
1340316843 	2 	00078
1340316844 	1 	00000
1340316844 	0 	00164
1340316849 	2 	00078
1340316850 	1 	00000
1340316851 	0 	00165
1340316855 	2 	00078
1340316856 	1 	00000
1340316857 	0 	00166
1340316861 	2 	00078
1340316862 	1 	00000
1340316863 	0 	00163
1340316867 	2 	00078
1340316868 	1 	00000
1340316869 	0 	00163
1340316874 	2 	00078
1340316874 	1 	00000
1340316875 	0 	00164
