UNIXtime	sensor	watts
1340745213 	1 	00000
1340745213 	0 	00230
1340745216 	2 	00083
1340745219 	1 	00000
1340745219 	0 	00231
1340745222 	2 	00083
1340745225 	0 	00231
1340745231 	1 	00000
1340745232 	0 	00230
1340745235 	2 	00083
1340745237 	1 	00000
1340745238 	0 	00231
1340745241 	2 	00083
1340745243 	1 	00000
1340745244 	0 	00230
1340745247 	2 	00083
1340745249 	1 	00000
1340745253 	2 	00083
1340745255 	1 	00000
1340745256 	0 	00231
1340745259 	2 	00082
1340745261 	1 	00000
1340745265 	2 	00083
1340745268 	1 	00000
1340745268 	0 	00229
1340745271 	2 	00083
1340745274 	1 	00000
1340745276 	0 	00231
1340745278 	2 	00083
1340745280 	1 	00000
1340745281 	0 	00230
1340745284 	2 	00083
1340745286 	1 	00000
1340745287 	0 	00228
1340745290 	2 	00084
1340745292 	1 	00000
1340745293 	0 	00229
1340745300 	2 	00083
1340745302 	2 	00083
1340745306 	0 	00232
1340745308 	2 	00082
1340745310 	1 	00000
1340745312 	0 	00230
1340745314 	2 	00083
1340745316 	1 	00000
1340745318 	0 	00230
1340745320 	2 	00083
1340745323 	1 	00000
1340745324 	0 	00231
1340745327 	2 	00082
1340745329 	1 	00000
1340745330 	0 	00232
1340745333 	2 	00083
1340745335 	1 	00000
1340745337 	0 	00227
1340745339 	2 	00083
1340745341 	1 	00000
1340745343 	0 	00228
1340745345 	2 	00083
1340745347 	1 	00000
1340745351 	2 	00082
1340745353 	1 	00000
1340745355 	0 	00228
1340745357 	2 	00082
1340745364 	1 	00000
1340745365 	1 	00000
1340745367 	0 	00227
1340745369 	2 	00082
1340745372 	1 	00000
1340745373 	0 	00227
1340745376 	2 	00082
1340745378 	1 	00000
1340745380 	0 	00230
1340745382 	2 	00082
1340745384 	1 	00000
1340745385 	0 	00227
1340745388 	2 	00081
1340745390 	1 	00000
1340745391 	0 	00227
1340745394 	2 	00082
1340745396 	1 	00000
1340745397 	0 	00229
1340745400 	2 	00081
1340745402 	1 	00000
1340745406 	2 	00081
1340745408 	1 	00000
1340745412 	2 	00081
1340745414 	1 	00000
1340745416 	0 	00224
1340745418 	2 	00081
1340745422 	1 	00000
1340745422 	0 	00227
1340745425 	2 	00081
1340745427 	1 	00000
1340745428 	0 	00228
1340745431 	2 	00081
1340745433 	1 	00000
1340745434 	0 	00228
1340745437 	2 	00081
1340745440 	0 	00228
1340745443 	2 	00081
1340745445 	1 	00000
1340745446 	0 	00227
1340745449 	2 	00080
1340745451 	1 	00000
1340745453 	0 	00228
1340745455 	2 	00081
1340745457 	1 	00000
1340745461 	2 	00081
1340745463 	1 	00000
1340745465 	0 	00227
1340745467 	2 	00080
1340745469 	1 	00000
1340745471 	0 	00225
1340745474 	2 	00080
1340745475 	1 	00000
1340745477 	0 	00224
1340745480 	2 	00080
1340745482 	1 	00000
1340745488 	0 	00225
1340745489 	0 	00228
1340745494 	1 	00000
1340745495 	0 	00225
1340745498 	2 	00080
1340745500 	1 	00000
1340745502 	0 	00225
1340745504 	2 	00080
1340745506 	1 	00000
1340745508 	0 	00225
1340745510 	2 	00079
1340745512 	1 	00000
1340745514 	0 	00227
1340745516 	2 	00080
1340745520 	0 	00225
1340745523 	2 	00080
1340745525 	1 	00000
1340745526 	0 	00225
1340745529 	2 	00080
1340745530 	1 	00000
1340745532 	0 	00225
1340745535 	2 	00080
1340745537 	1 	00000
1340745538 	0 	00225
1340745541 	2 	00080
1340745543 	1 	00000
1340745547 	2 	00080
1340745549 	1 	00000
1340745550 	0 	00224
1340745553 	2 	00080
1340745555 	1 	00000
1340745556 	0 	00228
1340745559 	2 	00079
1340745561 	1 	00000
1340745563 	0 	00223
1340745565 	2 	00080
1340745568 	1 	00000
1340745569 	0 	00225
1340745572 	2 	00080
1340745573 	1 	00000
1340745575 	0 	00228
1340745578 	2 	00080
1340745579 	1 	00000
1340745581 	0 	00225
1340745584 	2 	00080
1340745585 	1 	00000
1340745588 	0 	00224
1340745590 	2 	00080
1340745592 	1 	00000
1340745594 	0 	00227
1340745596 	2 	00080
1340745602 	2 	00080
1340745604 	1 	00000
1340745606 	0 	00225
1340745608 	2 	00080
1340745610 	1 	00000
1340745614 	2 	00080
1340745616 	1 	00000
1340745618 	0 	00224
1340745621 	2 	00080
1340745622 	1 	00000
1340745625 	0 	00225
1340745627 	2 	00080
1340745628 	1 	00000
1340745631 	0 	00225
1340745633 	2 	00080
1340745634 	1 	00000
1340745637 	0 	00225
1340745639 	2 	00080
1340745641 	1 	00000
1340745643 	0 	00224
1340745645 	2 	00080
1340745647 	1 	00000
1340745651 	2 	00080
1340745653 	1 	00000
1340745655 	0 	00227
1340745657 	2 	00080
1340745659 	1 	00000
1340745661 	0 	00225
1340745663 	2 	00080
1340745665 	1 	00000
1340745667 	0 	00224
1340745670 	2 	00080
1340745671 	1 	00000
1340745673 	0 	00227
1340745676 	2 	00080
1340745677 	1 	00000
1340745680 	0 	00225
1340745682 	2 	00080
1340745683 	1 	00000
1340745686 	0 	00225
1340745688 	2 	00080
1340745689 	1 	00000
1340745692 	0 	00227
1340745694 	2 	00080
1340745696 	1 	00000
1340745698 	0 	00227
1340745700 	2 	00080
1340745702 	1 	00000
1340745704 	0 	00223
1340745706 	2 	00080
1340745708 	1 	00000
1340745710 	0 	00229
1340745712 	2 	00080
1340745715 	1 	00000
1340745717 	0 	00225
1340745719 	2 	00080
1340745720 	1 	00000
1340745723 	0 	00227
1340745725 	2 	00080
1340745726 	1 	00000
1340745731 	2 	00080
1340745735 	0 	00228
1340745737 	2 	00080
1340745739 	1 	00000
1340745741 	0 	00224
1340745743 	2 	00080
1340745744 	1 	00000
1340745747 	0 	00229
1340745749 	2 	00081
1340745751 	1 	00000
1340745754 	0 	00225
1340745755 	2 	00080
1340745757 	1 	00000
1340745760 	0 	00224
1340745761 	2 	00080
1340745763 	1 	00000
1340745766 	0 	00228
1340745768 	2 	00079
1340745769 	1 	00000
1340745772 	0 	00227
1340745774 	2 	00080
1340745775 	1 	00000
1340745778 	0 	00227
1340745780 	2 	00080
1340745781 	1 	00000
1340745785 	0 	00224
1340745786 	2 	00080
1340745787 	1 	00000
1340745792 	2 	00080
1340745793 	1 	00000
1340745797 	0 	00224
1340745798 	2 	00080
1340745800 	1 	00000
1340745803 	0 	00227
1340745804 	2 	00080
1340745806 	1 	00000
1340745809 	0 	00225
1340745810 	2 	00080
1340745815 	0 	00224
1340745817 	2 	00080
1340745818 	1 	00000
1340745822 	0 	00225
1340745829 	2 	00080
1340745829 	2 	00080
1340745830 	1 	00000
1340745834 	0 	00224
1340745835 	2 	00080
1340745836 	1 	00000
1340745840 	0 	00227
1340745841 	2 	00080
1340745846 	0 	00227
1340745847 	2 	00080
1340745848 	1 	00000
1340745852 	0 	00224
1340745853 	2 	00080
1340745854 	1 	00000
1340745859 	2 	00079
1340745861 	1 	00000
1340745866 	2 	00079
1340745872 	2 	00080
1340745873 	1 	00000
1340745877 	0 	00227
1340745878 	2 	00080
1340745879 	1 	00000
1340745883 	0 	00224
1340745884 	2 	00080
1340745885 	1 	00000
1340745889 	0 	00225
1340745890 	2 	00080
1340745892 	1 	00000
1340745895 	0 	00225
1340745896 	2 	00080
1340745897 	1 	00000
1340745901 	0 	00229
1340745903 	1 	00000
1340745908 	0 	00228
1340745908 	2 	00080
1340745910 	1 	00000
1340745915 	2 	00080
1340745916 	1 	00000
1340745920 	0 	00228
1340745921 	2 	00080
1340745922 	1 	00000
1340745927 	2 	00081
1340745928 	1 	00000
1340745932 	0 	00227
1340745933 	2 	00081
1340745936 	1 	00000
1340745939 	0 	00228
1340745939 	2 	00082
1340745940 	1 	00000
1340745945 	0 	00228
1340745945 	2 	00083
1340745951 	0 	00230
1340745951 	2 	00084
1340745952 	1 	00000
1340745957 	0 	00228
1340745959 	2 	00084
1340745963 	0 	00229
1340745964 	2 	00084
1340745965 	1 	00000
1340745969 	0 	00230
1340745970 	2 	00084
1340745971 	1 	00000
1340745975 	0 	00229
1340745976 	2 	00084
1340745983 	1 	00000
1340745987 	0 	00230
1340745988 	2 	00085
1340745989 	1 	00000
1340745993 	0 	00231
1340745994 	2 	00085
1340745995 	1 	00000
1340746000 	2 	00085
1340746001 	1 	00000
1340746005 	0 	00231
1340746007 	1 	00000
1340746011 	0 	00230
1340746013 	2 	00085
1340746013 	1 	00000
1340746017 	0 	00232
1340746019 	2 	00085
1340746020 	1 	00000
1340746025 	2 	00085
1340746029 	0 	00230
1340746032 	2 	00085
1340746035 	0 	00229
1340746037 	2 	00085
1340746038 	1 	00000
1340746041 	0 	00230
1340746043 	2 	00085
1340746044 	1 	00000
1340746047 	0 	00230
1340746049 	2 	00084
1340746051 	1 	00000
1340746055 	2 	00084
1340746056 	1 	00000
1340746059 	0 	00228
1340746062 	2 	00084
1340746062 	1 	00000
1340746066 	0 	00229
1340746068 	2 	00084
1340746068 	1 	00000
1340746072 	0 	00230
1340746074 	2 	00084
1340746075 	1 	00000
1340746078 	0 	00230
1340746080 	2 	00084
1340746081 	1 	00000
1340746084 	0 	00228
1340746086 	2 	00084
1340746087 	1 	00000
1340746090 	0 	00229
1340746093 	2 	00083
1340746093 	1 	00000
1340746097 	0 	00227
1340746099 	1 	00000
1340746103 	0 	00228
1340746104 	2 	00083
1340746105 	1 	00000
1340746111 	2 	00083
1340746111 	1 	00000
1340746115 	0 	00228
1340746117 	2 	00083
1340746117 	1 	00000
1340746121 	0 	00228
1340746123 	2 	00083
1340746124 	1 	00000
1340746127 	0 	00228
1340746129 	2 	00082
1340746130 	1 	00000
1340746133 	0 	00228
1340746135 	2 	00082
1340746136 	1 	00000
1340746141 	2 	00083
1340746142 	1 	00000
1340746145 	0 	00217
1340746147 	2 	00082
1340746148 	1 	00000
1340746152 	0 	00218
1340746153 	2 	00082
1340746156 	1 	00000
1340746158 	0 	00233
1340746160 	2 	00082
1340746164 	0 	00347
1340746166 	2 	00081
1340746166 	1 	00000
1340746170 	0 	00359
1340746172 	2 	00081
1340746172 	1 	00000
1340746176 	0 	00341
1340746178 	2 	00081
1340746179 	1 	00000
1340746183 	0 	00356
1340746184 	2 	00081
1340746185 	1 	00000
1340746189 	0 	00348
1340746190 	2 	00081
1340746191 	1 	00000
1340746195 	0 	00233
1340746196 	2 	00081
1340746198 	1 	00000
1340746201 	0 	00233
1340746202 	2 	00081
1340746203 	1 	00000
1340746207 	0 	00232
1340746209 	2 	00081
1340746209 	1 	00000
1340746213 	0 	00232
1340746215 	2 	00081
1340746215 	1 	00000
1340746220 	0 	00254
1340746221 	2 	00081
1340746221 	1 	00000
1340746226 	0 	00256
1340746227 	2 	00080
1340746227 	1 	00000
1340746232 	0 	00256
1340746233 	2 	00080
1340746234 	1 	00000
1340746238 	0 	00257
1340746240 	2 	00081
1340746243 	0 	00254
1340746245 	2 	00080
1340746246 	1 	00000
1340746251 	2 	00080
1340746252 	1 	00000
1340746256 	0 	00259
1340746258 	2 	00080
1340746260 	1 	00000
1340746262 	0 	00255
1340746264 	2 	00080
1340746264 	1 	00000
1340746268 	0 	00259
1340746270 	2 	00080
1340746270 	1 	00000
1340746274 	0 	00256
1340746276 	2 	00080
1340746276 	1 	00000
1340746281 	0 	00254
1340746282 	2 	00080
1340746282 	1 	00000
1340746287 	0 	00256
1340746288 	2 	00079
1340746289 	1 	00000
1340746293 	0 	00255
1340746294 	2 	00079
1340746295 	1 	00000
1340746299 	0 	00256
1340746301 	2 	00079
1340746306 	2 	00080
1340746307 	1 	00000
1340746311 	0 	00255
1340746313 	2 	00080
1340746313 	1 	00000
1340746318 	0 	00255
1340746319 	2 	00080
1340746321 	1 	00000
1340746324 	0 	00255
1340746325 	2 	00080
1340746325 	1 	00000
1340746330 	0 	00255
1340746331 	2 	00079
1340746331 	1 	00000
1340746336 	0 	00255
1340746337 	2 	00079
1340746337 	1 	00000
1340746342 	0 	00255
1340746343 	2 	00079
1340746344 	1 	00000
1340746349 	0 	00254
1340746349 	2 	00079
1340746350 	1 	00000
1340746355 	0 	00254
1340746356 	1 	00000
1340746361 	0 	00256
1340746363 	2 	00079
1340746367 	0 	00254
1340746368 	2 	00079
1340746368 	1 	00000
1340746373 	0 	00254
1340746374 	2 	00079
1340746379 	0 	00254
1340746380 	2 	00079
1340746387 	1 	00000
1340746392 	0 	00254
1340746392 	2 	00079
1340746393 	1 	00000
1340746398 	0 	00264
1340746398 	2 	00079
1340746399 	1 	00000
1340746404 	0 	00256
1340746404 	2 	00078
1340746405 	1 	00000
1340746411 	2 	00078
1340746411 	1 	00000
1340746416 	0 	00256
1340746417 	2 	00079
1340746417 	1 	00000
1340746422 	0 	00254
1340746423 	2 	00078
1340746423 	1 	00000
1340746428 	0 	00252
1340746429 	2 	00079
1340746432 	1 	00000
1340746434 	0 	00254
1340746435 	2 	00079
1340746435 	1 	00000
1340746440 	0 	00256
1340746441 	2 	00078
1340746441 	1 	00000
1340746446 	0 	00253
1340746447 	2 	00078
1340746448 	1 	00000
1340746452 	0 	00251
1340746453 	2 	00078
1340746458 	0 	00253
1340746460 	2 	00078
1340746460 	1 	00000
1340746466 	2 	00078
1340746466 	1 	00000
1340746472 	2 	00079
1340746479 	1 	00000
1340746483 	0 	00251
1340746484 	2 	00078
1340746484 	1 	00000
1340746489 	0 	00254
1340746490 	2 	00079
1340746490 	1 	00000
1340746495 	0 	00253
1340746496 	2 	00077
1340746496 	1 	00000
1340746501 	0 	00252
1340746502 	2 	00078
1340746503 	1 	00000
1340746508 	0 	00255
1340746509 	2 	00078
1340746509 	1 	00000
1340746514 	0 	00254
1340746515 	2 	00077
1340746515 	1 	00000
1340746520 	0 	00252
1340746522 	2 	00077
1340746527 	1 	00000
1340746532 	0 	00252
1340746539 	0 	00183
1340746545 	0 	00183
1340746545 	1 	00000
1340746551 	0 	00149
1340746553 	1 	00000
1340746558 	1 	00000
1340746563 	0 	00151
1340746564 	1 	00000
1340746569 	0 	00152
1340746570 	1 	00000
1340746575 	0 	00152
1340746576 	1 	00000
1340746576 	2 	00000
1340746581 	0 	00152
1340746582 	1 	00000
1340746582 	2 	00001
1340746588 	2 	00000
1340746593 	0 	00152
1340746594 	1 	00000
1340746594 	2 	00001
1340746600 	0 	00155
1340746600 	1 	00000
1340746600 	2 	00000
1340746606 	0 	00157
1340746606 	1 	00000
1340746607 	2 	00000
1340746612 	0 	00156
1340746613 	1 	00000
1340746613 	2 	00000
1340746618 	0 	00157
1340746621 	1 	00000
1340746624 	0 	00158
1340746625 	1 	00000
1340746625 	2 	00000
1340746630 	0 	00157
1340746631 	1 	00000
1340746631 	2 	00000
1340746637 	1 	00000
1340746639 	2 	00000
1340746643 	0 	00157
1340746643 	1 	00000
1340746643 	2 	00001
1340746649 	0 	00156
1340746649 	1 	00000
1340746649 	2 	00000
1340746655 	0 	00158
1340746655 	1 	00000
1340746656 	2 	00000
1340746661 	0 	00157
1340746662 	1 	00000
1340746662 	2 	00000
1340746668 	2 	00000
1340746674 	1 	00000
1340746674 	2 	00000
1340746680 	1 	00000
1340746680 	0 	00155
1340746680 	2 	00000
1340746687 	1 	00000
1340746692 	1 	00000
1340746692 	0 	00157
1340746698 	1 	00000
1340746704 	1 	00000
1340746706 	2 	00000
1340746710 	1 	00000
1340746711 	2 	00000
1340746711 	0 	00156
1340746717 	1 	00000
1340746723 	1 	00000
1340746723 	0 	00157
1340746723 	2 	00000
1340746729 	1 	00000
1340746731 	0 	00157
1340746735 	1 	00000
1340746735 	0 	00157
1340746741 	1 	00000
1340746741 	0 	00157
1340746741 	2 	00001
1340746747 	2 	00000
1340746753 	1 	00000
1340746753 	0 	00157
1340746755 	2 	00001
1340746759 	1 	00000
1340746760 	0 	00158
1340746760 	2 	00001
1340746765 	1 	00000
1340746766 	0 	00157
1340746766 	2 	00001
1340746772 	1 	00000
1340746772 	0 	00155
1340746772 	2 	00000
1340746778 	1 	00000
1340746778 	2 	00001
1340746784 	0 	00156
1340746784 	1 	00000
1340746784 	2 	00000
1340746790 	0 	00157
1340746790 	1 	00000
1340746790 	2 	00000
1340746796 	0 	00157
1340746796 	1 	00000
1340746798 	2 	00000
1340746802 	0 	00156
1340746803 	2 	00000
1340746808 	0 	00156
1340746808 	1 	00000
1340746809 	2 	00001
1340746814 	0 	00156
1340746814 	1 	00000
1340746815 	2 	00000
1340746820 	0 	00156
1340746820 	1 	00000
1340746821 	2 	00000
1340746826 	0 	00156
1340746827 	1 	00000
1340746827 	2 	00000
1340746832 	0 	00157
1340746833 	1 	00000
1340746833 	2 	00000
1340746838 	0 	00156
1340746840 	1 	00000
1340746845 	1 	00000
1340746845 	2 	00001
1340746850 	0 	00156
1340746851 	1 	00000
1340746852 	2 	00001
1340746856 	0 	00157
1340746857 	1 	00000
1340746859 	2 	00000
1340746862 	0 	00157
1340746863 	1 	00000
1340746864 	2 	00000
1340746868 	0 	00157
1340746869 	1 	00000
1340746870 	2 	00001
1340746874 	0 	00156
1340746875 	1 	00000
1340746876 	2 	00000
1340746880 	0 	00157
1340746882 	2 	00000
1340746886 	0 	00156
1340746888 	1 	00000
1340746888 	2 	00000
1340746892 	0 	00156
1340746894 	1 	00000
1340746894 	2 	00000
1340746899 	0 	00156
1340746901 	1 	00000
1340746905 	0 	00157
1340746906 	1 	00000
1340746907 	2 	00001
1340746911 	0 	00156
1340746912 	1 	00000
1340746913 	2 	00000
1340746917 	0 	00156
1340746918 	1 	00000
1340746920 	2 	00000
1340746923 	0 	00156
1340746924 	1 	00000
1340746925 	2 	00001
1340746929 	0 	00154
1340746931 	1 	00000
1340746931 	2 	00000
1340746935 	0 	00156
1340746937 	1 	00000
1340746937 	2 	00001
1340746942 	0 	00157
1340746943 	1 	00000
1340746943 	2 	00000
1340746947 	0 	00156
1340746949 	1 	00000
1340746950 	2 	00000
1340746954 	0 	00156
1340746955 	1 	00000
1340746956 	2 	00000
1340746962 	2 	00000
1340746966 	0 	00157
1340746967 	1 	00000
1340746968 	2 	00000
1340746972 	0 	00157
1340746973 	1 	00000
1340746974 	2 	00001
1340746978 	0 	00157
1340746979 	1 	00000
1340746980 	2 	00000
1340746986 	1 	00000
1340746987 	2 	00001
1340746991 	0 	00157
1340746992 	1 	00000
1340746992 	2 	00000
1340746997 	0 	00157
1340746998 	1 	00000
1340746999 	2 	00000
1340747003 	0 	00156
1340747004 	1 	00000
1340747005 	2 	00001
1340747009 	0 	00156
1340747010 	1 	00000
1340747011 	2 	00000
1340747015 	0 	00156
1340747016 	1 	00000
1340747017 	2 	00000
1340747022 	0 	00156
1340747022 	1 	00000
1340747023 	2 	00001
1340747028 	0 	00158
1340747030 	1 	00000
1340747034 	0 	00156
1340747034 	1 	00000
1340747035 	2 	00000
1340747040 	0 	00157
1340747041 	1 	00000
1340747041 	2 	00001
1340747046 	0 	00157
1340747047 	1 	00000
1340747049 	2 	00000
1340747052 	0 	00156
1340747053 	1 	00000
1340747054 	2 	00000
1340747058 	0 	00155
1340747059 	1 	00000
1340747060 	2 	00000
1340747065 	1 	00000
1340747066 	2 	00000
1340747071 	0 	00156
1340747071 	1 	00000
1340747072 	2 	00000
1340747077 	0 	00155
1340747077 	1 	00000
1340747078 	2 	00001
1340747083 	0 	00156
1340747083 	1 	00000
1340747084 	2 	00001
1340747089 	0 	00156
1340747092 	1 	00000
1340747096 	0 	00156
1340747097 	2 	00000
1340747102 	1 	00000
1340747103 	2 	00001
1340747108 	1 	00000
1340747108 	0 	00157
1340747109 	2 	00000
1340747114 	1 	00000
1340747116 	0 	00157
1340747120 	1 	00000
1340747121 	2 	00000
1340747126 	1 	00000
1340747127 	0 	00157
1340747127 	2 	00001
1340747132 	1 	00000
1340747133 	0 	00156
1340747133 	2 	00000
1340747138 	1 	00000
1340747140 	0 	00157
1340747145 	1 	00000
1340747145 	0 	00159
1340747146 	2 	00001
1340747151 	1 	00000
1340747151 	0 	00156
1340747152 	2 	00000
1340747157 	1 	00000
1340747157 	0 	00156
1340747159 	2 	00000
1340747163 	1 	00000
1340747164 	0 	00156
1340747164 	2 	00001
1340747169 	1 	00000
1340747170 	0 	00156
1340747176 	0 	00156
1340747176 	2 	00001
1340747181 	1 	00000
1340747182 	0 	00156
1340747184 	2 	00000
1340747187 	1 	00000
1340747188 	0 	00155
1340747188 	2 	00001
1340747193 	1 	00000
1340747194 	0 	00156
1340747195 	2 	00000
1340747200 	1 	00000
1340747200 	0 	00156
1340747201 	2 	00000
1340747206 	1 	00000
1340747206 	0 	00156
1340747207 	2 	00000
1340747212 	1 	00000
1340747212 	0 	00156
1340747213 	2 	00000
1340747218 	1 	00000
1340747219 	2 	00000
1340747224 	1 	00000
1340747226 	2 	00001
1340747230 	1 	00000
1340747231 	0 	00156
1340747231 	2 	00001
1340747236 	1 	00000
1340747237 	0 	00157
1340747237 	2 	00000
1340747242 	1 	00000
1340747243 	0 	00155
1340747244 	2 	00000
1340747248 	1 	00000
1340747249 	0 	00156
1340747250 	2 	00001
1340747256 	2 	00000
1340747261 	1 	00000
1340747262 	0 	00155
1340747262 	2 	00001
1340747267 	1 	00000
1340747268 	0 	00156
1340747268 	2 	00000
1340747273 	1 	00000
1340747274 	0 	00156
1340747279 	1 	00000
1340747285 	1 	00000
1340747286 	2 	00000
1340747287 	0 	00155
1340747291 	1 	00000
1340747293 	2 	00001
1340747297 	1 	00000
1340747299 	2 	00000
1340747299 	0 	00157
1340747303 	1 	00000
1340747305 	2 	00000
1340747310 	1 	00000
1340747311 	2 	00001
1340747316 	1 	00000
1340747317 	2 	00001
1340747317 	0 	00157
1340747322 	1 	00000
1340747323 	2 	00001
1340747324 	0 	00157
1340747328 	1 	00000
1340747329 	2 	00001
1340747330 	0 	00156
1340747334 	1 	00000
1340747336 	2 	00000
1340747340 	1 	00000
1340747342 	2 	00001
1340747342 	0 	00156
1340747346 	1 	00000
1340747348 	2 	00000
1340747348 	0 	00156
1340747352 	1 	00000
1340747354 	2 	00000
1340747356 	0 	00157
1340747358 	1 	00000
1340747360 	2 	00001
1340747360 	0 	00157
1340747365 	1 	00000
1340747366 	2 	00000
1340747367 	0 	00157
1340747371 	1 	00000
1340747372 	2 	00001
1340747373 	0 	00156
1340747377 	1 	00000
1340747378 	2 	00000
1340747379 	0 	00156
1340747383 	1 	00000
1340747384 	2 	00000
1340747385 	0 	00157
1340747391 	2 	00000
1340747391 	0 	00156
1340747395 	1 	00000
1340747397 	2 	00001
1340747399 	0 	00157
1340747401 	1 	00000
1340747403 	2 	00001
1340747403 	0 	00156
1340747407 	1 	00000
1340747409 	2 	00001
1340747410 	0 	00156
1340747414 	1 	00000
1340747415 	2 	00000
1340747416 	0 	00157
1340747420 	1 	00000
1340747421 	2 	00000
1340747422 	0 	00157
1340747426 	1 	00000
1340747427 	2 	00001
1340747428 	0 	00156
1340747432 	1 	00000
1340747433 	2 	00000
1340747434 	0 	00157
1340747438 	1 	00000
1340747440 	2 	00001
1340747440 	0 	00155
1340747444 	1 	00000
1340747446 	2 	00001
1340747446 	0 	00156
1340747450 	1 	00000
1340747452 	2 	00001
1340747452 	0 	00156
1340747456 	1 	00000
1340747458 	2 	00000
1340747460 	0 	00157
1340747462 	1 	00000
1340747464 	2 	00000
1340747465 	0 	00156
1340747470 	2 	00000
1340747471 	0 	00156
1340747475 	1 	00000
1340747476 	2 	00000
1340747477 	0 	00157
1340747481 	1 	00000
1340747482 	2 	00000
1340747483 	0 	00155
1340747487 	1 	00000
